product_name,category,gender,gear,description,price,file_path
Dodge_Grand_Caravan_2011,Convertible,man,manual,"Dodge Grand_Caravan 2011 charakteryzuje się komfortowa jazda, dobry stan, ekonomiczne spalanie.",1934,cars_split\Dodge_Grand_Caravan_2011
Dodge_Grand_Caravan_2011,Convertible,man,manual,"Dodge Grand_Caravan 2011 charakteryzuje się przestronne wnętrze, dobry stan, idealny na miasto.",1331,cars_split\Dodge_Grand_Caravan_2011
Dodge_Grand_Caravan_2011,SUV,man,automatic,"Dodge Grand_Caravan 2011 charakteryzuje się komfortowa jazda, niska cena eksploatacji, dynamiczny design.",1000,cars_split\Dodge_Grand_Caravan_2011
Dodge_Grand_Caravan_2011,Hatchback,woman,manual,"Dodge Grand_Caravan 2011 charakteryzuje się dobry stan, komfortowa jazda, rodzinny samochód.",1903,cars_split\Dodge_Grand_Caravan_2011
Dodge_Journey_2011,SUV,woman,manual,"Dodge Journey 2011 charakteryzuje się niska cena eksploatacji, przestronne wnętrze, idealny na miasto.",1178,cars_split\Dodge_Journey_2011
Dodge_Journey_2011,Coupe,man,automatic,"Dodge Journey 2011 charakteryzuje się dobry stan, przestronne wnętrze, idealny na miasto.",1959,cars_split\Dodge_Journey_2011
Dodge_Journey_2011,Crossover,man,manual,"Dodge Journey 2011 charakteryzuje się przestronne wnętrze, ekonomiczne spalanie, dynamiczny design.",1285,cars_split\Dodge_Journey_2011
Dodge_Journey_2011,Crossover,woman,automatic,"Dodge Journey 2011 charakteryzuje się dobry stan, dynamiczny design, przestronne wnętrze.",1000,cars_split\Dodge_Journey_2011
Dodge_Journey_2011,Coupe,woman,automatic,"Dodge Journey 2011 charakteryzuje się komfortowa jazda, niska cena eksploatacji, dobry stan.",1733,cars_split\Dodge_Journey_2011
Dodge_Journey_2011,Hatchback,woman,automatic,"Dodge Journey 2011 charakteryzuje się idealny na miasto, niska cena eksploatacji, rodzinny samochód.",1757,cars_split\Dodge_Journey_2011
Dodge_Journey_2011,Convertible,man,manual,"Dodge Journey 2011 charakteryzuje się rodzinny samochód, dobry stan, ekonomiczne spalanie.",1000,cars_split\Dodge_Journey_2011
Dodge_Journey_2011,SUV,woman,automatic,"Dodge Journey 2011 charakteryzuje się dobry stan, niska cena eksploatacji, ekonomiczne spalanie.",1000,cars_split\Dodge_Journey_2011
Dodge_Journey_2011,Crossover,man,manual,"Dodge Journey 2011 charakteryzuje się idealny na miasto, komfortowa jazda, dynamiczny design.",1413,cars_split\Dodge_Journey_2011
Dodge_Journey_2011,SUV,man,manual,"Dodge Journey 2011 charakteryzuje się przestronne wnętrze, idealny na miasto, rodzinny samochód.",1000,cars_split\Dodge_Journey_2011
Ferrari_488_GTB_2016,Coupe,man,manual,"Ferrari 488_GTB 2016 charakteryzuje się komfortowa jazda, przestronne wnętrze, idealny na miasto.",2940,cars_split\Ferrari_488_GTB_2016
Ferrari_488_GTB_2016,Hatchback,woman,automatic,"Ferrari 488_GTB 2016 charakteryzuje się komfortowa jazda, idealny na miasto, dobry stan.",3055,cars_split\Ferrari_488_GTB_2016
Ferrari_488_GTB_2016,Sedan,woman,automatic,"Ferrari 488_GTB 2016 charakteryzuje się dobry stan, idealny na miasto, rodzinny samochód.",2779,cars_split\Ferrari_488_GTB_2016
Ferrari_488_GTB_2016,Convertible,man,manual,"Ferrari 488_GTB 2016 charakteryzuje się przestronne wnętrze, dynamiczny design, rodzinny samochód.",2654,cars_split\Ferrari_488_GTB_2016
Ferrari_488_GTB_2016,Sedan,man,automatic,"Ferrari 488_GTB 2016 charakteryzuje się rodzinny samochód, przestronne wnętrze, dynamiczny design.",2911,cars_split\Ferrari_488_GTB_2016
Ferrari_488_GTB_2016,Sedan,woman,automatic,"Ferrari 488_GTB 2016 charakteryzuje się ekonomiczne spalanie, dobry stan, rodzinny samochód.",2958,cars_split\Ferrari_488_GTB_2016
Ferrari_488_GTB_2016,Crossover,woman,automatic,"Ferrari 488_GTB 2016 charakteryzuje się przestronne wnętrze, ekonomiczne spalanie, dynamiczny design.",3316,cars_split\Ferrari_488_GTB_2016
Ferrari_488_GTB_2016,Crossover,man,automatic,"Ferrari 488_GTB 2016 charakteryzuje się komfortowa jazda, niska cena eksploatacji, przestronne wnętrze.",4365,cars_split\Ferrari_488_GTB_2016
Ferrari_488_GTB_2016,Coupe,man,manual,"Ferrari 488_GTB 2016 charakteryzuje się dynamiczny design, idealny na miasto, przestronne wnętrze.",4420,cars_split\Ferrari_488_GTB_2016
Ferrari_488_GTB_2016,Coupe,woman,manual,"Ferrari 488_GTB 2016 charakteryzuje się rodzinny samochód, niska cena eksploatacji, ekonomiczne spalanie.",3212,cars_split\Ferrari_488_GTB_2016
Ferrari_GTC4Lusso_2017,Coupe,man,automatic,"Ferrari GTC4Lusso 2017 charakteryzuje się dobry stan, niska cena eksploatacji, idealny na miasto.",4156,cars_split\Ferrari_GTC4Lusso_2017
Ferrari_GTC4Lusso_2017,Convertible,woman,manual,"Ferrari GTC4Lusso 2017 charakteryzuje się dobry stan, komfortowa jazda, dynamiczny design.",4945,cars_split\Ferrari_GTC4Lusso_2017
Ferrari_GTC4Lusso_2017,Crossover,woman,automatic,"Ferrari GTC4Lusso 2017 charakteryzuje się komfortowa jazda, rodzinny samochód, przestronne wnętrze.",3832,cars_split\Ferrari_GTC4Lusso_2017
Ferrari_GTC4Lusso_2017,Hatchback,woman,manual,"Ferrari GTC4Lusso 2017 charakteryzuje się przestronne wnętrze, dynamiczny design, dobry stan.",3643,cars_split\Ferrari_GTC4Lusso_2017
Ferrari_GTC4Lusso_2017,Wagon,woman,automatic,"Ferrari GTC4Lusso 2017 charakteryzuje się rodzinny samochód, komfortowa jazda, idealny na miasto.",4572,cars_split\Ferrari_GTC4Lusso_2017
Ferrari_GTC4Lusso_2017,Coupe,man,automatic,"Ferrari GTC4Lusso 2017 charakteryzuje się niska cena eksploatacji, dobry stan, przestronne wnętrze.",4162,cars_split\Ferrari_GTC4Lusso_2017
Ferrari_GTC4Lusso_2017,Sedan,woman,automatic,"Ferrari GTC4Lusso 2017 charakteryzuje się ekonomiczne spalanie, przestronne wnętrze, dynamiczny design.",3594,cars_split\Ferrari_GTC4Lusso_2017
Ferrari_GTC4Lusso_2017,Convertible,man,automatic,"Ferrari GTC4Lusso 2017 charakteryzuje się niska cena eksploatacji, komfortowa jazda, dynamiczny design.",4620,cars_split\Ferrari_GTC4Lusso_2017
Ferrari_GTC4Lusso_2017,Crossover,man,automatic,"Ferrari GTC4Lusso 2017 charakteryzuje się komfortowa jazda, niska cena eksploatacji, idealny na miasto.",4909,cars_split\Ferrari_GTC4Lusso_2017
Ferrari_GTC4Lusso_2017,SUV,man,manual,"Ferrari GTC4Lusso 2017 charakteryzuje się komfortowa jazda, niska cena eksploatacji, idealny na miasto.",3096,cars_split\Ferrari_GTC4Lusso_2017
Ferrari_Portofino_2019,SUV,woman,manual,"Ferrari Portofino 2019 charakteryzuje się idealny na miasto, dynamiczny design, przestronne wnętrze.",4642,cars_split\Ferrari_Portofino_2019
Ferrari_Portofino_2019,Hatchback,man,automatic,"Ferrari Portofino 2019 charakteryzuje się ekonomiczne spalanie, przestronne wnętrze, niska cena eksploatacji.",4862,cars_split\Ferrari_Portofino_2019
Ferrari_Portofino_2019,Convertible,woman,manual,"Ferrari Portofino 2019 charakteryzuje się ekonomiczne spalanie, dynamiczny design, rodzinny samochód.",4459,cars_split\Ferrari_Portofino_2019
Ferrari_Portofino_2019,Hatchback,man,automatic,"Ferrari Portofino 2019 charakteryzuje się niska cena eksploatacji, komfortowa jazda, ekonomiczne spalanie.",4449,cars_split\Ferrari_Portofino_2019
Ferrari_Portofino_2019,Convertible,woman,automatic,"Ferrari Portofino 2019 charakteryzuje się idealny na miasto, komfortowa jazda, ekonomiczne spalanie.",4845,cars_split\Ferrari_Portofino_2019
Ferrari_Portofino_2019,Wagon,man,manual,"Ferrari Portofino 2019 charakteryzuje się dobry stan, rodzinny samochód, niska cena eksploatacji.",4118,cars_split\Ferrari_Portofino_2019
Ferrari_Portofino_2019,Coupe,woman,manual,"Ferrari Portofino 2019 charakteryzuje się niska cena eksploatacji, rodzinny samochód, komfortowa jazda.",4673,cars_split\Ferrari_Portofino_2019
Ferrari_Portofino_2019,Sedan,man,manual,"Ferrari Portofino 2019 charakteryzuje się rodzinny samochód, komfortowa jazda, dobry stan.",5881,cars_split\Ferrari_Portofino_2019
Ferrari_Portofino_2019,Wagon,man,automatic,"Ferrari Portofino 2019 charakteryzuje się dynamiczny design, przestronne wnętrze, idealny na miasto.",5370,cars_split\Ferrari_Portofino_2019
Ferrari_Portofino_2019,Convertible,woman,automatic,"Ferrari Portofino 2019 charakteryzuje się przestronne wnętrze, rodzinny samochód, dynamiczny design.",5592,cars_split\Ferrari_Portofino_2019
FIAT_124_Spider_2017,Convertible,woman,manual,"FIAT 124_Spider 2017 charakteryzuje się idealny na miasto, przestronne wnętrze, dobry stan.",3631,cars_split\FIAT_124_Spider_2017
FIAT_124_Spider_2017,Crossover,woman,manual,"FIAT 124_Spider 2017 charakteryzuje się komfortowa jazda, idealny na miasto, rodzinny samochód.",4382,cars_split\FIAT_124_Spider_2017
FIAT_124_Spider_2017,Crossover,man,automatic,"FIAT 124_Spider 2017 charakteryzuje się dobry stan, idealny na miasto, dynamiczny design.",4244,cars_split\FIAT_124_Spider_2017
FIAT_124_Spider_2017,Sedan,woman,automatic,"FIAT 124_Spider 2017 charakteryzuje się niska cena eksploatacji, przestronne wnętrze, ekonomiczne spalanie.",3876,cars_split\FIAT_124_Spider_2017
FIAT_124_Spider_2017,Sedan,man,automatic,"FIAT 124_Spider 2017 charakteryzuje się dynamiczny design, niska cena eksploatacji, rodzinny samochód.",4237,cars_split\FIAT_124_Spider_2017
FIAT_124_Spider_2017,Coupe,woman,automatic,"FIAT 124_Spider 2017 charakteryzuje się rodzinny samochód, komfortowa jazda, ekonomiczne spalanie.",4616,cars_split\FIAT_124_Spider_2017
FIAT_124_Spider_2017,Sedan,woman,manual,"FIAT 124_Spider 2017 charakteryzuje się dynamiczny design, ekonomiczne spalanie, niska cena eksploatacji.",4111,cars_split\FIAT_124_Spider_2017
FIAT_124_Spider_2017,Crossover,man,manual,"FIAT 124_Spider 2017 charakteryzuje się przestronne wnętrze, komfortowa jazda, rodzinny samochód.",3736,cars_split\FIAT_124_Spider_2017
FIAT_124_Spider_2017,Wagon,man,manual,"FIAT 124_Spider 2017 charakteryzuje się ekonomiczne spalanie, komfortowa jazda, dynamiczny design.",4570,cars_split\FIAT_124_Spider_2017
FIAT_124_Spider_2017,Sedan,man,manual,"FIAT 124_Spider 2017 charakteryzuje się niska cena eksploatacji, rodzinny samochód, dobry stan.",4310,cars_split\FIAT_124_Spider_2017
FIAT_500_2011,Crossover,woman,manual,"FIAT 500 2011 charakteryzuje się dobry stan, przestronne wnętrze, idealny na miasto.",1000,cars_split\FIAT_500_2011
FIAT_500_2011,Crossover,man,manual,"FIAT 500 2011 charakteryzuje się rodzinny samochód, przestronne wnętrze, dynamiczny design.",1000,cars_split\FIAT_500_2011
FIAT_500_2011,Convertible,man,automatic,"FIAT 500 2011 charakteryzuje się przestronne wnętrze, ekonomiczne spalanie, komfortowa jazda.",1000,cars_split\FIAT_500_2011
FIAT_500_2011,Sedan,man,automatic,"FIAT 500 2011 charakteryzuje się przestronne wnętrze, idealny na miasto, dobry stan.",1000,cars_split\FIAT_500_2011
FIAT_500_2011,Crossover,woman,manual,"FIAT 500 2011 charakteryzuje się ekonomiczne spalanie, komfortowa jazda, niska cena eksploatacji.",1000,cars_split\FIAT_500_2011
FIAT_500_2011,Coupe,woman,manual,"FIAT 500 2011 charakteryzuje się rodzinny samochód, idealny na miasto, dynamiczny design.",1000,cars_split\FIAT_500_2011
FIAT_500_2011,Convertible,man,automatic,"FIAT 500 2011 charakteryzuje się idealny na miasto, rodzinny samochód, dobry stan.",1000,cars_split\FIAT_500_2011
FIAT_500_2011,Wagon,man,automatic,"FIAT 500 2011 charakteryzuje się dobry stan, komfortowa jazda, przestronne wnętrze.",1286,cars_split\FIAT_500_2011
FIAT_500_2011,Wagon,woman,manual,"FIAT 500 2011 charakteryzuje się niska cena eksploatacji, ekonomiczne spalanie, dobry stan.",1000,cars_split\FIAT_500_2011
FIAT_500_2011,SUV,woman,manual,"FIAT 500 2011 charakteryzuje się dobry stan, komfortowa jazda, przestronne wnętrze.",1884,cars_split\FIAT_500_2011
FIAT_500e_2013,Hatchback,man,manual,"FIAT 500e 2013 charakteryzuje się przestronne wnętrze, rodzinny samochód, komfortowa jazda.",2671,cars_split\FIAT_500e_2013
FIAT_500e_2013,Sedan,woman,manual,"FIAT 500e 2013 charakteryzuje się idealny na miasto, komfortowa jazda, dobry stan.",1210,cars_split\FIAT_500e_2013
FIAT_500e_2013,Coupe,woman,automatic,"FIAT 500e 2013 charakteryzuje się przestronne wnętrze, komfortowa jazda, idealny na miasto.",1157,cars_split\FIAT_500e_2013
FIAT_500e_2013,SUV,woman,manual,"FIAT 500e 2013 charakteryzuje się dynamiczny design, niska cena eksploatacji, rodzinny samochód.",2098,cars_split\FIAT_500e_2013
FIAT_500e_2013,Sedan,man,manual,"FIAT 500e 2013 charakteryzuje się dynamiczny design, dobry stan, rodzinny samochód.",1915,cars_split\FIAT_500e_2013
FIAT_500e_2013,Wagon,woman,automatic,"FIAT 500e 2013 charakteryzuje się komfortowa jazda, rodzinny samochód, ekonomiczne spalanie.",1535,cars_split\FIAT_500e_2013
FIAT_500e_2013,Hatchback,man,manual,"FIAT 500e 2013 charakteryzuje się ekonomiczne spalanie, niska cena eksploatacji, idealny na miasto.",2995,cars_split\FIAT_500e_2013
FIAT_500e_2013,Sedan,woman,automatic,"FIAT 500e 2013 charakteryzuje się dynamiczny design, komfortowa jazda, przestronne wnętrze.",1439,cars_split\FIAT_500e_2013
FIAT_500e_2013,Convertible,man,manual,"FIAT 500e 2013 charakteryzuje się ekonomiczne spalanie, dynamiczny design, dobry stan.",1743,cars_split\FIAT_500e_2013
FIAT_500e_2013,Sedan,man,manual,"FIAT 500e 2013 charakteryzuje się idealny na miasto, komfortowa jazda, ekonomiczne spalanie.",1420,cars_split\FIAT_500e_2013
FIAT_500L_2014,Coupe,woman,manual,"FIAT 500L 2014 charakteryzuje się przestronne wnętrze, niska cena eksploatacji, rodzinny samochód.",2326,cars_split\FIAT_500L_2014
FIAT_500L_2014,SUV,man,automatic,"FIAT 500L 2014 charakteryzuje się dynamiczny design, ekonomiczne spalanie, niska cena eksploatacji.",2136,cars_split\FIAT_500L_2014
FIAT_500L_2014,Coupe,man,automatic,"FIAT 500L 2014 charakteryzuje się dynamiczny design, ekonomiczne spalanie, niska cena eksploatacji.",3024,cars_split\FIAT_500L_2014
FIAT_500L_2014,SUV,man,automatic,"FIAT 500L 2014 charakteryzuje się idealny na miasto, komfortowa jazda, rodzinny samochód.",3339,cars_split\FIAT_500L_2014
FIAT_500L_2014,Hatchback,woman,manual,"FIAT 500L 2014 charakteryzuje się dynamiczny design, przestronne wnętrze, dobry stan.",2529,cars_split\FIAT_500L_2014
FIAT_500L_2014,Coupe,woman,automatic,"FIAT 500L 2014 charakteryzuje się rodzinny samochód, komfortowa jazda, idealny na miasto.",2990,cars_split\FIAT_500L_2014
FIAT_500L_2014,Sedan,man,manual,"FIAT 500L 2014 charakteryzuje się niska cena eksploatacji, dobry stan, idealny na miasto.",2575,cars_split\FIAT_500L_2014
FIAT_500L_2014,Hatchback,woman,manual,"FIAT 500L 2014 charakteryzuje się ekonomiczne spalanie, niska cena eksploatacji, komfortowa jazda.",3471,cars_split\FIAT_500L_2014
FIAT_500L_2014,SUV,man,manual,"FIAT 500L 2014 charakteryzuje się idealny na miasto, ekonomiczne spalanie, komfortowa jazda.",3196,cars_split\FIAT_500L_2014
FIAT_500L_2014,Wagon,woman,manual,"FIAT 500L 2014 charakteryzuje się dobry stan, niska cena eksploatacji, dynamiczny design.",2071,cars_split\FIAT_500L_2014
FIAT_500X_2016,Hatchback,woman,manual,"FIAT 500X 2016 charakteryzuje się niska cena eksploatacji, rodzinny samochód, dynamiczny design.",2942,cars_split\FIAT_500X_2016
FIAT_500X_2016,SUV,woman,automatic,"FIAT 500X 2016 charakteryzuje się komfortowa jazda, rodzinny samochód, niska cena eksploatacji.",3641,cars_split\FIAT_500X_2016
FIAT_500X_2016,Wagon,man,manual,"FIAT 500X 2016 charakteryzuje się idealny na miasto, rodzinny samochód, komfortowa jazda.",2797,cars_split\FIAT_500X_2016
FIAT_500X_2016,Wagon,woman,manual,"FIAT 500X 2016 charakteryzuje się idealny na miasto, niska cena eksploatacji, przestronne wnętrze.",4380,cars_split\FIAT_500X_2016
FIAT_500X_2016,Crossover,man,automatic,"FIAT 500X 2016 charakteryzuje się komfortowa jazda, ekonomiczne spalanie, idealny na miasto.",4485,cars_split\FIAT_500X_2016
FIAT_500X_2016,Wagon,man,automatic,"FIAT 500X 2016 charakteryzuje się ekonomiczne spalanie, rodzinny samochód, niska cena eksploatacji.",4183,cars_split\FIAT_500X_2016
FIAT_500X_2016,SUV,man,automatic,"FIAT 500X 2016 charakteryzuje się dobry stan, idealny na miasto, dynamiczny design.",3686,cars_split\FIAT_500X_2016
FIAT_500X_2016,Hatchback,woman,manual,"FIAT 500X 2016 charakteryzuje się dobry stan, idealny na miasto, dynamiczny design.",3037,cars_split\FIAT_500X_2016
FIAT_500X_2016,Wagon,man,automatic,"FIAT 500X 2016 charakteryzuje się dynamiczny design, idealny na miasto, dobry stan.",4473,cars_split\FIAT_500X_2016
FIAT_500X_2016,SUV,woman,manual,"FIAT 500X 2016 charakteryzuje się przestronne wnętrze, komfortowa jazda, dynamiczny design.",3229,cars_split\FIAT_500X_2016
Ford_Ecosport_2019,Hatchback,man,automatic,"Ford Ecosport 2019 charakteryzuje się przestronne wnętrze, ekonomiczne spalanie, komfortowa jazda.",4375,cars_split\Ford_Ecosport_2019
Ford_Ecosport_2019,Convertible,woman,automatic,"Ford Ecosport 2019 charakteryzuje się idealny na miasto, dynamiczny design, komfortowa jazda.",4997,cars_split\Ford_Ecosport_2019
Ford_Ecosport_2019,Convertible,woman,manual,"Ford Ecosport 2019 charakteryzuje się rodzinny samochód, dynamiczny design, idealny na miasto.",4304,cars_split\Ford_Ecosport_2019
Ford_Ecosport_2019,Wagon,woman,manual,"Ford Ecosport 2019 charakteryzuje się dynamiczny design, niska cena eksploatacji, komfortowa jazda.",5785,cars_split\Ford_Ecosport_2019
Ford_Ecosport_2019,Convertible,woman,manual,"Ford Ecosport 2019 charakteryzuje się dynamiczny design, komfortowa jazda, przestronne wnętrze.",4673,cars_split\Ford_Ecosport_2019
Ford_Ecosport_2019,Hatchback,man,automatic,"Ford Ecosport 2019 charakteryzuje się niska cena eksploatacji, komfortowa jazda, idealny na miasto.",4650,cars_split\Ford_Ecosport_2019
Ford_Ecosport_2019,SUV,man,automatic,"Ford Ecosport 2019 charakteryzuje się przestronne wnętrze, dynamiczny design, ekonomiczne spalanie.",5946,cars_split\Ford_Ecosport_2019
Ford_Ecosport_2019,SUV,woman,automatic,"Ford Ecosport 2019 charakteryzuje się ekonomiczne spalanie, komfortowa jazda, rodzinny samochód.",5265,cars_split\Ford_Ecosport_2019
Ford_Ecosport_2019,Coupe,man,manual,"Ford Ecosport 2019 charakteryzuje się dynamiczny design, rodzinny samochód, dobry stan.",5723,cars_split\Ford_Ecosport_2019
Ford_Ecosport_2019,SUV,man,manual,"Ford Ecosport 2019 charakteryzuje się komfortowa jazda, niska cena eksploatacji, dynamiczny design.",4381,cars_split\Ford_Ecosport_2019
Ford_Edge_2011,Coupe,man,automatic,"Ford Edge 2011 charakteryzuje się ekonomiczne spalanie, rodzinny samochód, dobry stan.",1000,cars_split\Ford_Edge_2011
Ford_Edge_2011,SUV,man,manual,"Ford Edge 2011 charakteryzuje się idealny na miasto, przestronne wnętrze, dynamiczny design.",1154,cars_split\Ford_Edge_2011
Ford_Edge_2011,Hatchback,woman,automatic,"Ford Edge 2011 charakteryzuje się przestronne wnętrze, rodzinny samochód, niska cena eksploatacji.",1014,cars_split\Ford_Edge_2011
Ford_Edge_2011,Wagon,man,automatic,"Ford Edge 2011 charakteryzuje się rodzinny samochód, dynamiczny design, niska cena eksploatacji.",1000,cars_split\Ford_Edge_2011
Ford_Edge_2011,SUV,woman,automatic,"Ford Edge 2011 charakteryzuje się dynamiczny design, komfortowa jazda, ekonomiczne spalanie.",1837,cars_split\Ford_Edge_2011
Ford_Edge_2011,Convertible,man,automatic,"Ford Edge 2011 charakteryzuje się dynamiczny design, niska cena eksploatacji, idealny na miasto.",1000,cars_split\Ford_Edge_2011
Ford_Edge_2011,Wagon,woman,automatic,"Ford Edge 2011 charakteryzuje się komfortowa jazda, przestronne wnętrze, idealny na miasto.",1232,cars_split\Ford_Edge_2011
Ford_Edge_2011,Coupe,man,manual,"Ford Edge 2011 charakteryzuje się dynamiczny design, niska cena eksploatacji, rodzinny samochód.",1000,cars_split\Ford_Edge_2011
Ford_Edge_2011,Wagon,woman,manual,"Ford Edge 2011 charakteryzuje się przestronne wnętrze, niska cena eksploatacji, dobry stan.",1552,cars_split\Ford_Edge_2011
Ford_Edge_2011,Crossover,woman,manual,"Ford Edge 2011 charakteryzuje się niska cena eksploatacji, przestronne wnętrze, idealny na miasto.",1922,cars_split\Ford_Edge_2011
Ford_Escape_2011,Hatchback,woman,automatic,"Ford Escape 2011 charakteryzuje się niska cena eksploatacji, dobry stan, komfortowa jazda.",1946,cars_split\Ford_Escape_2011
Ford_Escape_2011,Sedan,man,automatic,"Ford Escape 2011 charakteryzuje się ekonomiczne spalanie, dynamiczny design, dobry stan.",1359,cars_split\Ford_Escape_2011
Ford_Escape_2011,Convertible,woman,automatic,"Ford Escape 2011 charakteryzuje się przestronne wnętrze, komfortowa jazda, niska cena eksploatacji.",1085,cars_split\Ford_Escape_2011
Ford_Escape_2011,Sedan,man,automatic,"Ford Escape 2011 charakteryzuje się komfortowa jazda, ekonomiczne spalanie, dobry stan.",1188,cars_split\Ford_Escape_2011
Ford_Escape_2011,Coupe,woman,automatic,"Ford Escape 2011 charakteryzuje się idealny na miasto, komfortowa jazda, dynamiczny design.",1940,cars_split\Ford_Escape_2011
Ford_Escape_2011,Crossover,woman,manual,"Ford Escape 2011 charakteryzuje się przestronne wnętrze, komfortowa jazda, dynamiczny design.",1985,cars_split\Ford_Escape_2011
Ford_Escape_2011,Sedan,man,automatic,"Ford Escape 2011 charakteryzuje się dobry stan, niska cena eksploatacji, rodzinny samochód.",1000,cars_split\Ford_Escape_2011
Ford_Escape_2011,Crossover,man,manual,"Ford Escape 2011 charakteryzuje się ekonomiczne spalanie, niska cena eksploatacji, idealny na miasto.",1000,cars_split\Ford_Escape_2011
Ford_Escape_2011,Crossover,woman,automatic,"Ford Escape 2011 charakteryzuje się dobry stan, idealny na miasto, przestronne wnętrze.",1000,cars_split\Ford_Escape_2011
Ford_Escape_2011,SUV,man,automatic,"Ford Escape 2011 charakteryzuje się niska cena eksploatacji, dobry stan, komfortowa jazda.",1365,cars_split\Ford_Escape_2011
Ford_Expedition_2011,Sedan,woman,automatic,"Ford Expedition 2011 charakteryzuje się przestronne wnętrze, rodzinny samochód, ekonomiczne spalanie.",1357,cars_split\Ford_Expedition_2011
Ford_Expedition_2011,Convertible,man,automatic,"Ford Expedition 2011 charakteryzuje się ekonomiczne spalanie, rodzinny samochód, niska cena eksploatacji.",1000,cars_split\Ford_Expedition_2011
Ford_Expedition_2011,Sedan,man,automatic,"Ford Expedition 2011 charakteryzuje się idealny na miasto, niska cena eksploatacji, dynamiczny design.",1000,cars_split\Ford_Expedition_2011
Ford_Expedition_2011,SUV,woman,manual,"Ford Expedition 2011 charakteryzuje się idealny na miasto, ekonomiczne spalanie, komfortowa jazda.",1456,cars_split\Ford_Expedition_2011
Ford_Expedition_2011,Coupe,woman,manual,"Ford Expedition 2011 charakteryzuje się ekonomiczne spalanie, komfortowa jazda, dynamiczny design.",1378,cars_split\Ford_Expedition_2011
Ford_Expedition_2011,Convertible,woman,manual,"Ford Expedition 2011 charakteryzuje się komfortowa jazda, idealny na miasto, rodzinny samochód.",1272,cars_split\Ford_Expedition_2011
Ford_Expedition_2011,Wagon,woman,manual,"Ford Expedition 2011 charakteryzuje się dynamiczny design, idealny na miasto, dobry stan.",1000,cars_split\Ford_Expedition_2011
Ford_Expedition_2011,Wagon,man,automatic,"Ford Expedition 2011 charakteryzuje się ekonomiczne spalanie, dynamiczny design, rodzinny samochód.",1446,cars_split\Ford_Expedition_2011
Ford_Expedition_2011,Coupe,man,manual,"Ford Expedition 2011 charakteryzuje się rodzinny samochód, przestronne wnętrze, ekonomiczne spalanie.",1332,cars_split\Ford_Expedition_2011
Ford_Expedition_2011,Sedan,man,manual,"Ford Expedition 2011 charakteryzuje się przestronne wnętrze, niska cena eksploatacji, idealny na miasto.",1000,cars_split\Ford_Expedition_2011
Ford_Explorer_2011,Crossover,woman,automatic,"Ford Explorer 2011 charakteryzuje się komfortowa jazda, dynamiczny design, dobry stan.",1000,cars_split\Ford_Explorer_2011
Ford_Explorer_2011,Wagon,woman,automatic,"Ford Explorer 2011 charakteryzuje się ekonomiczne spalanie, dynamiczny design, niska cena eksploatacji.",1417,cars_split\Ford_Explorer_2011
Ford_Explorer_2011,Sedan,man,automatic,"Ford Explorer 2011 charakteryzuje się dobry stan, komfortowa jazda, rodzinny samochód.",1322,cars_split\Ford_Explorer_2011
Ford_Explorer_2011,Sedan,woman,automatic,"Ford Explorer 2011 charakteryzuje się rodzinny samochód, dynamiczny design, ekonomiczne spalanie.",1000,cars_split\Ford_Explorer_2011
Ford_Explorer_2011,Wagon,man,automatic,"Ford Explorer 2011 charakteryzuje się dynamiczny design, przestronne wnętrze, dobry stan.",1000,cars_split\Ford_Explorer_2011
Ford_Explorer_2011,Wagon,man,manual,"Ford Explorer 2011 charakteryzuje się rodzinny samochód, dobry stan, ekonomiczne spalanie.",1909,cars_split\Ford_Explorer_2011
Ford_Explorer_2011,Sedan,woman,manual,"Ford Explorer 2011 charakteryzuje się rodzinny samochód, przestronne wnętrze, idealny na miasto.",1618,cars_split\Ford_Explorer_2011
Ford_Explorer_2011,Hatchback,woman,automatic,"Ford Explorer 2011 charakteryzuje się idealny na miasto, ekonomiczne spalanie, przestronne wnętrze.",1270,cars_split\Ford_Explorer_2011
Ford_Explorer_2011,Wagon,man,automatic,"Ford Explorer 2011 charakteryzuje się rodzinny samochód, przestronne wnętrze, idealny na miasto.",1826,cars_split\Ford_Explorer_2011
Ford_Explorer_2011,Hatchback,man,manual,"Ford Explorer 2011 charakteryzuje się komfortowa jazda, rodzinny samochód, przestronne wnętrze.",1000,cars_split\Ford_Explorer_2011
Ford_F-150_2011,Hatchback,woman,automatic,"Ford F-150 2011 charakteryzuje się przestronne wnętrze, idealny na miasto, rodzinny samochód.",1000,cars_split\Ford_F-150_2011
Ford_F-150_2011,Sedan,man,manual,"Ford F-150 2011 charakteryzuje się komfortowa jazda, przestronne wnętrze, idealny na miasto.",1000,cars_split\Ford_F-150_2011
Ford_F-150_2011,Coupe,woman,automatic,"Ford F-150 2011 charakteryzuje się ekonomiczne spalanie, dynamiczny design, komfortowa jazda.",1023,cars_split\Ford_F-150_2011
Ford_F-150_2011,Convertible,man,automatic,"Ford F-150 2011 charakteryzuje się przestronne wnętrze, dynamiczny design, komfortowa jazda.",1000,cars_split\Ford_F-150_2011
Ford_F-150_2011,Convertible,man,automatic,"Ford F-150 2011 charakteryzuje się komfortowa jazda, dobry stan, idealny na miasto.",1000,cars_split\Ford_F-150_2011
